# bmoe_metrics v1
# model=google_gemma-4-26B-A4B-it-Q4_K_M.gguf arch=gemma4 n_layer=30 n_expert=128 n_expert_used=8 threads=4 n_ctx=2048
# moe_stream=1 cache_mb=4000 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
126,256,181.010,89.804,141.754,62218240,78.33,30.909,8.346,65,641.205,1.000,0,0.25,4000.0,5863.7,5857.4,5.9,528.6,1055.5,266.0,9058.5
127,256,217.208,177.344,135.633,126402560,78.39,65.720,15.855,93,740.419,1.000,0,0.36,4000.0,5864.6,5858.2,6.1,527.9,1039.1,249.2,9059.4
128,256,212.856,110.549,147.847,99053568,78.48,52.878,12.130,87,774.754,1.000,0,0.34,4000.0,5865.9,5859.5,6.1,527.6,1034.6,244.6,9064.2
129,256,236.262,145.527,163.143,108249088,78.55,59.205,13.914,72,751.544,1.000,0,0.28,4000.0,5865.9,5859.4,6.1,527.4,1023.8,233.8,9064.7
130,256,217.931,91.877,162.726,73625600,78.65,45.471,9.733,59,785.020,1.000,0,0.23,4000.0,5864.8,5858.4,6.1,527.1,1028.8,233.9,9066.1
131,256,208.469,116.023,159.645,79572992,78.74,38.184,10.640,73,731.430,1.000,0,0.29,4000.0,5865.1,5858.5,6.2,527.0,1075.3,233.6,9061.6
132,256,421.994,52.890,394.739,36880384,78.87,21.064,6.191,57,1301.138,1.000,0,0.22,4000.0,5865.8,5859.2,6.2,527.2,1085.2,263.9,9048.8
133,256,217.239,127.131,157.461,99586048,78.94,46.582,13.196,96,775.024,1.000,0,0.38,4000.0,5866.7,5860.0,6.4,527.0,1088.2,242.5,9043.3
134,256,178.376,104.162,132.890,79593472,79.03,35.034,10.452,67,630.048,1.000,0,0.26,4000.0,5865.4,5858.6,6.4,526.9,1094.1,266.5,9038.3
135,256,224.776,186.441,137.326,148852736,79.07,69.350,18.100,89,815.785,1.000,0,0.35,4000.0,5865.8,5858.9,6.5,526.6,1092.1,287.0,9034.6
136,256,168.324,49.199,141.546,36130816,79.19,21.425,5.353,56,588.917,1.000,0,0.22,4000.0,5867.2,5860.3,6.5,526.5,1072.5,267.3,9035.1
137,256,274.576,244.901,176.616,192077824,79.19,74.224,23.735,105,983.567,1.000,0,0.41,4000.0,5868.4,5861.5,6.5,526.4,1079.5,208.4,9036.8
138,256,310.722,514.523,139.716,379920384,79.06,126.909,44.096,124,1215.261,1.000,0,0.48,4000.0,5866.9,5859.9,6.6,525.6,1081.0,209.7,9037.3
