# bmoe_metrics v1
# model=google_gemma-4-26B-A4B-it-Q4_K_M.gguf arch=gemma4 n_layer=30 n_expert=128 n_expert_used=6 threads=4 n_ctx=2048
# moe_stream=1 cache_mb=4000 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
122,256,373.538,101.920,244.180,88891392,78.06,108.659,20.698,4877,1099.483,1.000,0,19.05,4000.0,5030.8,5025.6,4.9,1356.6,754.1,127.3,8391.7
123,256,560.886,88.096,511.896,62181376,78.16,29.131,19.859,14665,1575.854,1.000,0,57.29,4000.0,5075.9,5070.8,4.9,1311.1,759.1,147.0,8433.0
124,256,506.101,217.347,395.172,159539200,78.16,68.808,42.122,3772,1645.405,1.000,0,14.73,4000.0,5168.1,5162.9,4.9,1217.3,763.7,130.4,8525.5
125,256,406.251,210.790,266.174,150355968,78.17,97.856,42.221,7823,1282.330,1.000,0,30.56,4000.0,5290.3,5285.2,4.9,1095.5,757.2,127.5,8646.9
126,256,380.077,137.903,307.638,101777408,78.22,43.884,28.556,9822,1184.742,1.000,0,38.37,4000.0,5394.8,5389.7,4.9,991.8,761.1,144.6,8748.8
127,256,180.894,105.213,126.982,87416832,78.29,28.939,24.972,5128,582.268,1.000,0,20.03,4000.0,5484.4,5479.3,4.9,901.6,757.3,133.9,8840.0
128,256,163.339,87.787,120.148,67932160,78.38,25.856,17.335,1756,532.351,1.000,0,6.86,4000.0,5540.0,5534.9,4.9,848.0,755.1,127.1,8893.5
129,256,240.725,54.102,182.432,40472576,78.50,45.300,12.993,3051,648.673,1.000,0,11.92,4000.0,5566.8,5561.7,4.9,818.3,754.6,128.8,8923.4
130,256,265.116,19.949,247.473,12296192,78.64,14.109,3.534,58,852.315,1.000,0,0.23,4000.0,5554.9,5549.7,4.9,831.1,763.9,143.0,8908.0
131,256,185.786,91.279,141.220,78839808,78.72,24.271,20.295,1122,566.879,1.000,0,4.38,4000.0,5615.6,5610.5,4.9,771.6,760.2,131.9,8967.0
