step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
248,256,441.096,405.568,348.545,293068800,87.94,1.569,90.981
249,256,278.290,211.162,223.652,174104576,87.98,2.702,51.936
250,256,359.503,511.354,237.355,452280320,87.99,1.994,120.153
251,256,290.536,382.739,190.977,331132928,88.02,0.730,98.829
252,256,305.830,426.358,204.297,364752896,88.06,0.444,101.088
253,256,255.657,237.784,192.346,193970176,88.09,2.644,60.668
254,256,237.633,205.482,182.433,169816064,88.12,2.239,52.962
255,256,339.928,654.574,210.922,587104256,88.11,4.219,124.787
256,256,351.214,675.696,213.726,621707264,88.09,7.264,130.225
# summary tokens=256 s/tok=0.334 tok/s=2.990 read_MiB=98947.3 io_s=118.67 compute_s/tok=0.230 io_s/tok=0.464 cache_hit_pct=88.1 n_prompt=34 load_s=11.681 prefill_s=7.880 prefill_tps=4.31 stall_s/tok=0.006 mgmt_s/tok=0.099
