step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
233,256,171.102,210.564,103.952,163344384,75.90,47.107,20.042
234,256,138.302,84.309,105.578,58195968,75.98,26.064,6.660
235,256,119.271,67.906,96.371,49385472,76.06,16.922,5.978
236,256,124.502,83.246,95.891,58195968,76.14,22.589,6.021
237,256,172.723,209.577,105.829,160677888,76.17,48.685,18.209
238,256,207.057,258.853,129.495,192847872,76.20,57.435,20.128
239,256,273.933,553.192,121.776,439369728,76.14,102.569,49.589
240,256,219.912,379.593,113.029,295096320,76.13,73.709,33.175
241,256,138.339,91.371,100.940,71933952,76.20,28.506,8.894
242,256,199.210,320.392,105.670,254115840,76.20,64.810,28.730
243,256,186.108,254.795,106.746,194064384,76.22,57.730,21.632
244,256,190.577,240.093,112.617,182992896,76.25,57.530,20.430
245,256,197.179,308.531,105.645,236089344,76.26,64.233,27.300
246,256,161.549,182.042,102.314,141201408,76.31,44.391,14.844
247,256,176.406,226.066,105.954,172154880,76.34,51.229,19.222
248,256,176.036,221.105,105.609,172965888,76.37,50.623,19.804
249,256,148.752,138.061,99.180,104509440,76.43,38.278,11.294
250,256,207.450,336.255,107.686,260493312,76.42,71.389,28.375
251,256,167.780,178.152,109.179,135868416,76.47,42.797,15.804
252,256,187.284,259.721,109.169,205369344,76.49,54.985,23.130
253,256,171.015,146.054,121.434,108625920,76.54,37.976,11.604
254,256,135.986,102.071,99.687,76222464,76.60,27.621,8.679
255,256,247.029,475.530,116.063,371552256,76.56,90.541,40.425
256,256,271.506,534.596,121.582,424992768,76.51,103.797,46.126
# summary tokens=256 s/tok=0.199 tok/s=5.016 read_MiB=57490.8 io_s=77.68 compute_s/tok=0.110 io_s/tok=0.303 cache_hit_pct=76.5 n_prompt=34 load_s=10.772 prefill_s=5.127 prefill_tps=6.63 stall_s/tok=0.063 mgmt_s/tok=0.026 cache_resident_MiB=3997.9 cache_budget_MiB=4000.0 cache_resizes=0 spec_recall_pct=-1.0 spec_auto_off=0 spec_read_MiB=0.0 spec_experts=0 spec_useful=0
