step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
244,256,428.085,764.193,178.404,555200512,57.95,162.788,86.893
245,256,360.878,581.908,170.335,409616384,57.95,126.614,63.929
246,256,278.208,263.908,170.536,189333504,58.04,77.047,30.625
247,256,331.700,491.668,167.684,340074496,58.06,110.049,53.967
248,256,385.677,643.849,174.513,442019840,58.04,142.307,68.857
249,256,407.675,742.581,173.611,530919424,57.99,152.284,81.780
250,256,435.910,791.815,178.106,581263360,57.91,167.685,90.119
251,256,362.521,549.689,178.911,374865920,57.92,125.645,57.965
252,256,312.695,379.742,171.977,266579968,57.98,97.956,42.762
253,256,341.399,462.709,181.717,332210176,58.00,107.215,52.466
254,256,329.959,438.801,174.275,307290112,58.04,107.039,48.645
255,256,392.931,639.039,179.776,441446400,58.03,143.742,69.412
256,256,414.383,702.311,183.384,513654784,57.98,151.282,79.717
# summary tokens=256 s/tok=0.328 tok/s=3.048 read_MiB=93562.6 io_s=137.78 compute_s/tok=0.148 io_s/tok=0.538 cache_hit_pct=58.0 n_prompt=42 load_s=16.282 prefill_s=5.158 prefill_tps=8.14 stall_s/tok=0.132 mgmt_s/tok=0.048 cache_resident_MiB=1996.4 cache_budget_MiB=2000.0 cache_resizes=0 spec_recall_pct=-1.0 spec_auto_off=0 spec_read_MiB=0.0 spec_experts=0 spec_useful=0
